598b1185-f353-44f6-9ae2-dad6ff7512b5,B,063c1b14-bd94-469f-8ca6-951d03f66e9a
598b1185-f353-44f6-9ae2-dad6ff7512b5,BI,9e2408c0-93fa-4933-8946-b7ac746b4d0f
656ac18d-adc4-4d75-a783-b79d9b07af71,B,d362d581-21a9-45f0-99d2-b3c0c4630797
656ac18d-adc4-4d75-a783-b79d9b07af71,BI,884367c3-3b17-4a25-9099-a167d97d9e6b
e884d39c-e1a9-4873-9756-6826cc0d8955,B,213b546b-145d-457f-9095-7bfd73e33c87
e884d39c-e1a9-4873-9756-6826cc0d8955,BI,58665918-1406-47a1-a158-2c5aba44091f
0fc6502a-9b2d-4cd4-a7c9-f11af23924f3,B,0f128784-7673-492a-b81f-082cec667750
0fc6502a-9b2d-4cd4-a7c9-f11af23924f3,BI,f41c9622-d523-4f0c-9531-c30c2b50dc40
84589c67-7824-432a-b4b0-55791b655bbf,B,21801322-9462-4427-bf18-a730c188b5c8
84589c67-7824-432a-b4b0-55791b655bbf,BI,21eb6264-ede3-462e-bf41-57887b45f837
b8118345-b8a2-4f19-b0b1-33239506900b,B,11e83aa4-c865-418d-b5fd-74ed85659b8a
b8118345-b8a2-4f19-b0b1-33239506900b,BI,bc10bcce-063f-4be0-a487-811b92bbd9cc
be1bd95e-321c-4548-8619-a090c9bdf6da,B,d9b54e16-5d47-436e-aa3b-403301867787
be1bd95e-321c-4548-8619-a090c9bdf6da,BI,bdd04979-4458-433c-a061-08072c6a91a2
5f0fb6df-6bd2-454b-9035-de3b0aee6758,B,8faea9a4-6695-4074-b73e-71f5cbb2b7c6
5f0fb6df-6bd2-454b-9035-de3b0aee6758,BI,72f8c7c5-0a34-431d-8473-21ee21930820
0e2b9506-3881-4349-8a23-95a77a252c56,B,f8d30be4-1540-43b0-914c-6c6afb748651
0e2b9506-3881-4349-8a23-95a77a252c56,BI,5e306661-66ad-4ea2-a260-7195447794bb
1b303ffd-0087-4400-a4a1-d8821a9a8c22,B,eaca9451-e770-4cfc-a32d-1d9f0206f5e6
1b303ffd-0087-4400-a4a1-d8821a9a8c22,BI,8c856f61-8c43-4bf7-8f17-6e06cb1b7368
92c5b408-8091-4fc3-b21e-2553a768800e,B,a8547e38-c450-4109-a5b1-32ca33fc8f3d
92c5b408-8091-4fc3-b21e-2553a768800e,BI,c1ecb9d7-9286-412f-b493-b607b2cc8071
65a88af9-cb25-4966-9bfc-0fb5360afb7e,B,fe3acfb0-d0a1-4b41-a428-42819c7f3e34
65a88af9-cb25-4966-9bfc-0fb5360afb7e,BI,dfd75372-c49e-4b7b-85a7-de7b30f67304
a8b53df2-ee4e-4f7e-bb1e-6767aefe1a24,B,25ad2bbd-d093-41f7-a46f-02794b95280c
a8b53df2-ee4e-4f7e-bb1e-6767aefe1a24,BI,2ad5f906-cb29-4db6-a437-79c93c0ed3fb
8637e46b-491e-4483-8d0e-150118e2d23c,B,f88eed84-6325-433f-b873-881348d1b4af
8637e46b-491e-4483-8d0e-150118e2d23c,BI,8674d5df-864b-4f0b-93c7-afdcc3d67cf9
bba545b5-5e23-4601-98c8-82bb93ad1b72,B,a0de4ae5-8480-463e-8b35-09ae7843ed92
bba545b5-5e23-4601-98c8-82bb93ad1b72,BI,474e988f-3cca-4941-b353-8d0b2a0a056c
